linha;status;motivo;researcher_id;universidade;institution_id;identity_territory;workload;city_id
269;atualizado;;f94e2644-a065-4368-bd2b-612c3b4838ef;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
270;atualizado;;2ad86805-29b9-440a-81df-acafe189a44f;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
271;ignorado;Pesquisador nao encontrado no banco de dados.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
272;ignorado;Pesquisador nao encontrado no banco de dados.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
273;atualizado;;4a776659-ed43-4634-81b7-92110a01a79d;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
274;atualizado;;b5c978b7-d059-4d5e-91f6-377846a2c882;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
275;ignorado;Pesquisador nao encontrado no banco de dados.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
276;atualizado;;9c27eb2e-deff-4489-a445-9963ae4848e6;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;20.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
277;atualizado;;85c61380-10b7-47f1-911a-2530979d1c31;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;30.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
278;ignorado;Pesquisador nao encontrado no banco de dados.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
279;atualizado;;4985d4d7-4c0c-441e-a713-a522025783d3;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;27.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
280;ignorado;Pesquisador nao encontrado no banco de dados.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
281;atualizado;;c91bfc1c-3bc4-4d0e-bb38-bc2408fef9be;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;20.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
282;atualizado;;312adafa-fa93-4136-9d14-b92fc51b0a35;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;20.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
283;atualizado;;472ad7a0-a8f1-44b5-897e-4d48849bcc86;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;30.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
284;atualizado;;2c15ac0a-8102-487d-82e3-a71fb807af5e;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;36.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
285;atualizado;;10dd3367-21ad-4426-8dea-ce78b45206f7;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;25.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
286;atualizado;;a0cf0a35-b066-4455-af9a-fdae66730257;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;30.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
287;atualizado;;855b0588-142f-47df-b883-3891fa26a3de;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;12.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
288;atualizado;;2a23cabb-570c-456b-b6c3-3bf382b31790;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;20.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
289;atualizado;;5c7a809c-f969-4e95-b4eb-05dba7f75636;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;14.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
290;atualizado;;15bf25ba-d6ad-43fd-b14a-43b0cc725639;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;20.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
291;atualizado;;3c04ec95-98a9-436b-b042-b6d7a1bc378b;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
292;atualizado;;63379291-1306-45e0-aaad-62eb708b8216;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;36.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
293;atualizado;;417f5e0b-55ce-440c-a7a6-ed6442689042;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;12.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
294;atualizado;;6e6f7a12-cd02-4436-915f-aa5ac1ee9541;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;20.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
295;atualizado;;fa3d437f-6038-47d1-8df0-c6cc0ce57013;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
296;ignorado;Pesquisador vinculado a outra universidade.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
297;atualizado;;d583db4a-2e12-42c3-8f7c-3e4b0cddddfa;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;12.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
298;ignorado;Pesquisador nao encontrado no banco de dados.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
299;ignorado;Pesquisador nao encontrado no banco de dados.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
300;atualizado;;e0b97ee5-f6a2-4a49-8fb8-3fc20e87f635;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
301;atualizado;;d1c9b67e-790b-41c4-b97e-7c1025f6928b;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;30.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
302;atualizado;;2a2256b2-15cb-47a1-8268-fe54c5e03e1d;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;12.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
303;atualizado;;5fdf343f-5997-4944-86dc-f6eb1baa79d2;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;38.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
304;atualizado;;0cdee653-4336-4ba6-9b2e-85559e1cfe6e;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
305;atualizado;;57f278ce-c2bf-47c2-b48f-485eccdd9b93;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;15.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
306;atualizado;;92bb6ada-e194-4779-b843-8af7e9af972f;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
307;atualizado;;9a10bf26-df9f-42ed-ad55-e9cd117f4044;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;30.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
308;atualizado;;369053ac-b434-40d5-92d8-8c2ce3bd46df;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;12.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
309;ignorado;Pesquisador vinculado a outra universidade.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
310;atualizado;;447c14d0-55d8-4ca3-bf99-7250384de926;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
311;atualizado;;4d41a3d0-b67d-424e-bc42-6ed2f0165b28;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
312;atualizado;;b2d9eb8e-88b0-4a15-9ed4-0e971e9fb575;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
313;atualizado;;9c0bd20c-d849-4fe5-9e28-4f5d068aaac9;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;20.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
314;atualizado;;25edd3cc-553a-49ee-9931-176cf99992d1;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;20.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
315;atualizado;;0ba8fcc2-ca58-4228-896f-c48ea0b0c743;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;34.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
316;atualizado;;0061c9f4-aa84-4414-8526-53066b33a45a;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
317;atualizado;;b8116958-d551-4b38-aabb-9ab24b1306d7;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;30.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
318;ignorado;Pesquisador vinculado a outra universidade.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
319;atualizado;;9c089cfe-7ea1-409d-809a-087345c33fe8;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;33.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
320;atualizado;;07a12d11-cb79-4265-850f-87e5da6a5a1e;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
321;atualizado;;4c9ea695-ca81-4f70-b398-62980373f2ff;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
322;atualizado;;d77dc264-7e73-49b4-918b-f8ec62b65ab3;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;12.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
323;atualizado;;bf9d7c34-2be0-4f9f-9e44-e3f1187dd719;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;20.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
324;atualizado;;2c16b6b3-f7a5-40e9-a89a-38cb3b381b95;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;12.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
325;ignorado;Pesquisador vinculado a outra universidade.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
326;atualizado;;ab1c4879-0546-4fac-b399-f99028e523b5;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;30.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
327;atualizado;;1195a247-e989-4d92-8dfc-161576ea66ed;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;27.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
328;ignorado;Pesquisador vinculado a outra universidade.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
329;ignorado;Pesquisador nao encontrado no banco de dados.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
330;atualizado;;7683c3cb-bfaa-4b79-968d-d1d2d0b7863c;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
331;atualizado;;d392370e-e90f-40fc-8ddd-a3163795acc3;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;22.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
332;ignorado;Pesquisador nao encontrado no banco de dados.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
333;atualizado;;11c1b1f9-8fcf-4b3d-a240-1e061e4bddaf;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
334;atualizado;;4b7aa1b7-9dbd-4eae-b176-0ab90117a95d;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;12.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
335;atualizado;;337cdb00-6655-450d-b3df-a95cc58fd667;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;12.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
336;ignorado;Pesquisador nao encontrado no banco de dados.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
337;atualizado;;300e75d3-c872-47d8-83fa-38a922c1c3d7;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;20.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
338;ignorado;Pesquisador nao encontrado no banco de dados.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
339;atualizado;;45da4988-f3d9-4aaf-9408-83319aa38512;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
340;atualizado;;19b20cec-91d0-4a42-b315-02456a170fe9;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
341;atualizado;;d1c8d403-58e6-435c-82e0-951112aeebcf;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
342;atualizado;;003acf2d-db95-4ac0-9f26-4f25a3c765a7;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
343;atualizado;;1d7bd5ea-e239-45f5-9bd7-1bac4d0a1bda;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
344;ignorado;Pesquisador nao encontrado no banco de dados.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
345;atualizado;;29418dc0-1b0e-47fd-a53e-35a370b39051;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
346;atualizado;;cabeb70a-7dd5-458c-aea7-178532986f2a;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;20.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
347;atualizado;;5cffce8f-4947-41e3-b36f-7ded608ab419;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;20.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
348;atualizado;;4555c5d6-39cb-4d77-b62d-cc054c69cf65;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;20.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
349;ignorado;Pesquisador vinculado a outra universidade.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
350;ignorado;Pesquisador vinculado a outra universidade.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
351;atualizado;;3b879bc4-e78a-43e1-b27f-dde77b00d017;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;30.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
352;atualizado;;aa42ff03-7280-449c-ad86-69ca27c3be2c;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
353;atualizado;;b232418c-4845-49ec-bcb3-bed6e5d24587;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;12.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
354;atualizado;;f11af7dc-57ee-4c70-8ad0-e46010f6edbc;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;12.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
355;atualizado;;a1dcd4c2-aa6a-4746-bab8-1a6b1119373c;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;20.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
356;atualizado;;7933817e-8d2b-488d-92ec-a438a9d246c0;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
357;atualizado;;1c00ca0a-6bb4-437f-8340-d079c2d52dbe;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
358;atualizado;;b3ac66e4-901b-44b3-958d-a0545432b42e;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
359;atualizado;;7aca3151-2b38-4284-b346-2b55df383864;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
360;atualizado;;6352223d-0d3d-4e28-a8a9-b4d1396d9e9e;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
361;atualizado;;d20714e7-e4da-4862-914d-c928924fbf2a;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;12.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
362;atualizado;;e48fcb6d-b739-428a-bd7f-345e6306ed06;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
363;atualizado;;5f0a7e62-c592-4452-b7bf-ef04a3433ed9;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;20.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
364;atualizado;;6a9dfe38-5e84-4de1-a46f-854aca59d80a;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;36.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
365;atualizado;;cd3f3bd9-a5bf-4bd3-9088-36ec329fe920;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
366;atualizado;;ee594083-c75c-43d9-937e-940e5e67a88b;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
367;atualizado;;9379e679-fa11-4a58-8cc2-9eedc82b5951;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;20.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
368;atualizado;;4bd90b5e-cbf9-4320-933c-0db041bb180b;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;30.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
369;ignorado;Pesquisador vinculado a outra universidade.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
370;atualizado;;896ecb9c-5cc8-4bda-af9e-bf8ff191c4b8;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
371;ignorado;Pesquisador vinculado a outra universidade.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
372;atualizado;;2afffa10-1689-44dd-838f-9d25b30faf2a;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;30.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
373;atualizado;;34b9c559-e8df-4ee1-99e3-ec0704ce4c75;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;38.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
374;atualizado;;e8bad306-baac-4cbd-8593-07c765da049d;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
375;atualizado;;a8d6a30a-07cb-40c3-b739-89940f7ba8e0;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;30.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
376;atualizado;;c6b575dc-6ad4-4fc7-8c8a-52fe52fdf03c;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
377;atualizado;;3ffe232d-d86c-4368-8544-1bdcd2d0ab7c;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;20.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
378;ignorado;Pesquisador vinculado a outra universidade.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
379;atualizado;;3dedffc3-e835-4a92-8c5b-8e37a3c7927c;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;20.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
380;ignorado;Pesquisador vinculado a outra universidade.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
381;atualizado;;5c293268-e68b-4922-8228-09cd8be82bf7;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;32.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
382;atualizado;;2127d077-841e-47e0-b846-431021028817;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;20.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
383;ignorado;Pesquisador vinculado a outra universidade.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
384;atualizado;;038f6c08-5585-4a53-a695-ed0ab1b6a100;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;27.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
385;ignorado;Pesquisador nao encontrado no banco de dados.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
386;atualizado;;7fe3285d-b05f-466a-9882-f680491b2a36;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
387;ignorado;Pesquisador vinculado a outra universidade.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
388;atualizado;;606b1844-7174-44e9-a313-d6b1cfeaf48e;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
389;atualizado;;4bf9a219-6692-4c4a-bf69-27c329905157;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
390;ignorado;Pesquisador nao encontrado no banco de dados.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
391;atualizado;;85b17fbc-609b-45d5-8e6b-b64c46acaf16;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
392;atualizado;;e236e8ba-0c54-458f-b4d1-b61d0367d5a1;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;36.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
393;ignorado;Pesquisador vinculado a outra universidade.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
394;atualizado;;0efc1428-e2d7-4c16-aba5-639650dcdb70;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;METROPOLITANA DE SALVADOR;40.0;f1b0b08a-eb05-45bf-99c0-69bd9b2a82a6
395;ignorado;Pesquisador nao encontrado no banco de dados.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
396;ignorado;Pesquisador nao encontrado no banco de dados.;;EBMSP;dc6b3b63-2ada-49cb-bbca-f888ff31d56b;;;
